geo_code,time,value,type
BG,2015,45.0,A03
HR,2015,266.5,A03
CY,2015,46.9,A03
CZ,2015,63.1,A03
DK,2015,657.2,A03
EE,2015,83.3,A03
EU27_2020,2015,12283.999999999998,A03
EU28,2015,14934.699999999995,A03
FI,2015,200.0,A03
FR,2015,2158.0,A03
DE,2015,416.0,A03
EL,2015,1012.9,A03
HU,2015,39.9,A03
IE,2015,497.2,A03
IT,2015,1777.3,A03
LV,2015,65.3,A03
LT,2015,85.1,A03
MT,2015,149.7,A03
NL,2015,500.0,A03
PL,2015,141.7,A03
PT,2015,502.9,A03
RO,2015,331.9,A03
SK,2015,39.8,A03
SI,2015,13.3,A03
ES,2015,2749.0,A03
SE,2015,249.0,A03
UK,2015,2650.7,A03
AT,2016,83.4,A03
BE,2016,149.3,A03
BG,2016,34.5,A03
HR,2016,278.3,A03
CY,2016,49.6,A03
CZ,2016,60.1,A03
DK,2016,693.5,A03
EE,2016,70.0,A03
EU27_2020,2016,12632.1,A03
EU28,2016,14765.2,A03
FI,2016,206.0,A03
FR,2016,2182.0,A03
DE,2016,445.0,A03
EL,2016,1040.4,A03
HU,2016,39.7,A03
IE,2016,419.8,A03
IT,2016,1724.0,A03
LV,2016,69.6,A03
LT,2016,89.4,A03
MT,2016,199.2,A03
NL,2016,573.0,A03
PL,2016,165.7,A03
PT,2016,570.5,A03
RO,2016,399.3,A03
SK,2016,28.4,A03
SI,2016,13.6,A03
ES,2016,2779.0,A03
SE,2016,268.8,A03
UK,2016,2133.1,A03
AT,2017,84.8,A03
BE,2017,171.6,A03
BG,2017,42.5,A03
HR,2017,299.8,A03
CY,2017,53.0,A03
CZ,2017,59.4,A03
DK,2017,695.8,A03
EE,2017,74.4,A03
EU27_2020,2017,13181.999999999998,A03
EU28,2017,15315.1,A03
FI,2017,229.0,A03
FR,2017,2426.0,A03
DE,2017,476.0,A03
EL,2017,1047.1,A03
HU,2017,42.7,A03
IE,2017,433.8,A03
IT,2017,1724.0,A03
LV,2017,59.8,A03
LT,2017,88.9,A03
MT,2017,226.8,A03
NL,2017,569.0,A03
PL,2017,153.2,A03
PT,2017,612.4,A03
RO,2017,396.5,A03
SK,2017,28.6,A03
SI,2017,13.9,A03
ES,2017,2898.0,A03
SE,2017,275.0,A03
UK,2017,2133.1,A03
AT,2008,568.1488677107584,bC13
BE,2008,1604.4079070216833,bC13
BG,2008,204.02658872894105,bC13
